album_id,album_name,album_listens,artist_id
4155,GMK - Live @ KEXP 6/20/2009,514,4992
4156,Grynch - Live @ KEXP 7/11/2009,405,4993
6668,Grynch - Live @ KEXP 5/2/2010,296,4993
4163,ST,1823,4998
4118,Golden Treasury,70410,4925
4121,I Could Destroy You with a Single Thought,11207,4925
4120,Lamentations of an Ape,3168,4925
4119,The Facts,6590,4925
7705,Faster than the Speed of Time,8547,4925
16929,Workers in Kontrol,6860,4925
4171,The Catastrophic Connection,4840,5005
4165,Live at WFMU's Transpacific Sound Paradise 8/15/2009,2751,5001
4172,HOSTAS - Live @ KEXP 7/25/2009,385,5007
4173,Illinois - Live @ KEXP 7/14/2009,696,5008
1498,Live at WFMU on Stork's Show on 1/24/1997,6515,1228
4188,Zoloft - ep,4512,5016
4194,Live at WFMU on Marty McSorley's show 8/15/2009,4077,3259
4207,Live at WFMU on Music to Spazz By 8/27/2009,1072,5017
4220,Live at WFMU on Cherry Blossom Clinic 8/22/2009,1526,5036
4216,Thee Sgt. Major III (Live @ KEXP) - 6/13/2009,469,5031
4229,Star Lake Drownings (Live @ KEXP) - 6/20/2009,298,5032
4233,The Veils - Live @ KEXP 7/10/2009,4095,5035
4238,Live at WFMU on Beastin the Airwaves! 8/31/2009,1725,5047
4245,The Taxpayers: Live at KBOO,5188,5037
4281,Exhilarating News,8366,5037
4251,Cheap Italian Wine,3679,5059
4259,Live at Le Poisson Rouge 07/15/09,3787,5064
4270,Al Jolson,25488,5068
4273,Live at WFMU on Liz Berg's show 8/31/09,6260,5066
15761,"Live on WFMU with Mary McSorley: December 17, 2013",21036,5066
4272,Live at WFMU on Irwin's show 8/26/2009,2550,5069
4275,So Many Dynamos - Live @ KEXP 7/14/2009,427,5072
4278,The Raggedy Anns - Live @ KEXP 7/19/2009,1870,5076
4282,Subterranean Megazit,896,5080
4283,Exploding Head Disease,6836,5082
4285,La Maquina Olvidada,430,5084
4295,Ha Ha Tonka - Live @ KEXP 7/31/2009,862,2804
4296,Magnolia Electric Co. - Live @ KEXP 8/1/2009,1256,5086
4298,Fresh Espresso - Live @ KEXP 8/4/2009,719,5088
4299,Mason Proper - Live @ KEXP 8/4/2009,970,5089
4300,Mico De Noche - Live @ KEXP 8/8/2009,431,5090
4301,Throw Me The Statue - Live @ KEXP 7/30/2009,859,5085
4303,six thirty,1499,3156
4318,Live at WFMU on Talk's Cheap 9/15/2009,10015,5108
4323,Air,4716,5126
4330,My Shoe Fell Off,4824,5128
4333,Live on WFMU's Sound and Safe with Trent 9/21/09,5179,5131
4356,Live at ISSUE Project Room 9/17/2009,680,5167
4362,2008 Sampler,562,5171
4363,Music 2.0,1761,5171
4364,The Butcher's Ballroom,33089,5172
4366,groKwork,11248,5174
4371,They Live! - Live @ KEXP 8/15/2009,478,5177
4384,The Redwood Plan - Live @ KEXP 8/16/2009,2002,5182
4385,Anomie Belle - Live @ KEXP 8/16/2009,1446,5183
4391,Viandanze (EP),71386,5185
6142,Remixed,22204,5185
4403,The Mint Chicks: Live at KBOO,3629,5199
4405,Bring Raw Meat to Cook and Eat,602,753
4410,Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09,1055,5106
4415,Live at ATP-NY'09 w/ Nick Cave,2801,5211
4416,"Or, The Whale - Live @ KEXP 8/20/2009",637,5212
4417,Love Battery - Live @ KEXP 8/21/2009,1539,5213
4418,Live at WFMU on Marty McSorley's show 9/30/09,2174,5201
4420,Deerhunter Live at ATP-NY 2009 on WFMU,6132,2739
4425,The Snails on The Outside World,1822,5221
4430,Live at WFMU on Talk's Cheap 10/13/2009,5261,5227
9424,Live at Primavera Sound 2011-Fresh & Onlys,2562,5227
4431,Live at WFMU Talk's Cheap 10/13/2009,1056,5228
4432,1st LP live at ATP-NY'09 on WFMU,11790,1290
9370,"Suicide performing 1st LP Live at Primavera Sound, May 26th 2011",1863,1290
4433,Fight-Bus 4 Life,837,5118
4521,Personal Injury Assist,1891,5118
4522,Food Miles,3549,5118
5094,Accident Consultancy Live / Undead,2974,5118
4434,Dadaphone,7625,5229
4438,Live on WFMU's Transpacific Sound Paradise broadcast from Barbes 9/19/09,20142,5231
4465,Two Wings,564,5258
4464,Bells Break Their Towers,372,5259
4454,Xantha Terra,713,5261
4456,ECIM,478,612
4458,The Strangler's Wife,296,612
4459,Death of the Sun,1214,612
4455,Abhayamudra,998,5262
4449,Live on Solid Gold Hell with Sue P. on WFMU 10/2/09,2573,5260
4463,Live on Brian Turner's Show on 10/13/09,4118,5265
4474,Smokey's Secret Family live at Barbés on WFMU 9/19/2009,7681,855
4476,Further From Grace,355,552
4477,Come Into Our House,384,552
4478,Between Hemispheres,852,5272
4483,Photosynthesis,458,5273
4486,Inside,867,5276
4487,Rivers and Bridges,769,5276
4488,Waters in Azure,1408,5276
4489,Late Summer Morning,1318,5276
4493,The Ugly Army,5243,3376
4495,Shlo-Fi EP,6568,5278
4496,Shlomoshun,19990,5278
4499,Litalov [LCL10],6624,5281
4501,Refixed [LCL18],7922,5281
4500,Dirty Mittens Live at PDX Pop Now! '09,4290,5283
4505,something like bitter-bitter symphony,4965,5286
4515,DeVries - Live @ KEXP 8/29/2009,198,5301
4531,Kate Power & Steve Einhorn Live on KBOO,1808,5310
4539,MEDIANTI,8425,5317
4540,Embered Recollections,7768,5321
4544,Phoning It In 07/20/05,1120,297
4569,Live at WFMU on Irene Trudel's show 9/07/09,1701,5104
4573,Classic Material Vol. 3: UI Radio,3642,3226
6709,True,1504,3226
6768,The Classic Material Completion Package XE,4879,3226
6836,I Got You,1813,3226
4575,Live at WFMU on Irene Trudel's show 10/12/09,3455,5405
4587,From the Hill Sphere,14819,5422
4593,Live on Marty McSorley's show on WFMU 10/13/09,373,5428
4595,"Live at WFMU on Cherry Blossom Clinic with Terre T, Halloween 2009",3854,5430
4597,This is the Sound!,5967,5433
4605,Hello Hello,4750,5435
4606,Fondo,7846,5439
4750,Vieux Farka Touré - Live @ KEXP 9/7/2009,3979,5439
7669,Vieux Farka Touré - Live @ KEXP 8/10/2010,4423,5439
4607,Combed Over Chrome EP,6291,5376
7663,Vitamins EP,29845,5376
4609,Convulsive ep,3992,5404
4677,Songs recorded at Grrrnd Zero Lyon,4241,5404
9540,Live at the Crusher fest Oakland 3rd July 2011,2524,5404
4610,Cold Flowers,6823,5442
4611,QUELLO ROTTO,3139,5443
4612,OGNI VOLTA CHE BESTEMMI CADE UNA STELLINA EMO,2662,5443
4614,Mob Action,3844,5444
4619,Live at WFMU on The Cherry Blossom Clinic with Terre T 10/3/2009,888,572
1108,Live at WFMU on The Cherry Blossom Clinic with Terre T 4/15/2006,697,572
4625,@ ISSUE 10/22/09,7339,5451
4632,Our Corto Discorso,58210,5457
4634,A Random Collection Of Consonants,16267,5467
4637,Live on WFMU's Sound and Safe 11/9/2009,3278,5469
6102,El Perro del Mar - Live @ KEXP 2/26/2010,2784,5469
4641,This Blinding Light (Live @ KEXP) - 8/15/2009,619,5488
4642,Nurses (Live @ KEXP) - 8/21/2009,340,5489
4644,Pissed Jeans (Live @ KEXP) - 8/22/2009,891,5491
5987,Live at WFMU on Brian Turner's show 3/30/2010,7492,5491
4650,The Maldives - Live @ KEXP 8/25/2009,989,5492
4653,Proud Flesh,3960,833
4671,Live on Three Chord Monte with Joe Belock on WFMU 11/3/2009,1441,5499
4672,Live at WFMU on Irene Trudel's Show 11/9/2009,823,5500
4682,Exotic Animals in the Scrub [LCL17],4083,5507
4683,Maner'e imbentai [LCL07],3092,5507
4684,Ornitorrinco Voador,5117,1717
4694,Live at WFMU on Cherry Blossom Clinic with Terre T on 11/14/09,2760,5519
4713,Live on Nat Roe's show on WFMU 11/7/2009,8534,5558
4715,Star Anna - Live @ KEXP 8/26/2009,728,4696
4716,Ramona Falls - Live @ KEXP 8/28/2009,445,5559
4718,Wovenhand - Live @ KEXP 9/4/2009,669,2069
4741,Watch Your Dubstep - EP,179902,5591
4745,Out of Phase,2003,5594
12397,Golden,3525,5594
4747,Os Mutantes - Live @ KEXP 9/5/2009,3419,5595
4759,You Must Hide Your Love Forever,2921,5623
4744,Reflections Remixes,32534,5452
5373,Live @ KEXP 11/19/2009,383,5452
4733,Live at WFMU on Brian Turner's show 11/24/2009,3142,5577
4774,"Wallace, for String Quartet",9493,5665
1513,Live at WFMU on Brian Turner's Show on 10/29/2002,4786,1252
4791,"Live at WFMU on The Evan ""Funk"" Davies Show 12/1/2009",1456,5758
4798,New Radiant Storm King - Live 2 KEXP 9/11/2009,706,1078
4800,Pezzner - Live @ KEXP 9/12/2009,1395,5771
4803,Black Whales -  Live @ KEXP 9/15/2009,450,5775
4810,Live at WFMU on Antique Phonograph Music 12/1/09,9482,113
4816,Step Forward EP,9748,5789
4991,Dig and Delve,14299,5789
4817,Lunar Galleon,8704,5790
4821,Grand Archives - Live @ KEXP 9/15/2009,323,5791
4822,Grand Hallway - Live @ KEXP 9/16/2009,545,5792
4823,The Pains Of Being Pure At Heart - Live @ KEXP 9/17/2009,865,5793
4826,The Builders And The Butchers - Live @ KEXP 9/18/2009,1082,5795
4827,Local Natives - Live @ KEXP 9/18/2009,1831,5796
8477,Local Natives - Live @ KEXP 9/24/2010,1484,5796
4838,Seek When Is Her,3628,5806
4840,Accelerating To the Sun [EAR010],771,5807
4846,You Sick Little Monkey,4641,5811
5271,Live at BLIP Festival 2009,578,5811
4850,Downpilot - Live @ KEXP 10/2/2009,245,5815
4851,School Of Seven Bells - Live @ KEXP 10/10/2009,903,5816
4852,Rodrigo Y Gabriela - Live @ KEXP 9/21/2009,4966,5817
4856,Langhorne Slim - Live @ KEXP 9/22/2009,1056,1242
4857,Seattle Fandango Project - Live @ KEXP 9/27/2009,348,5820
4858,Little Cuts - Live @ KEXP 9/26/2009,175,5821
4859,Meat Puppets - Live @ KEXP 9/23/2009,1524,1012
4862,Meisce - Live @ KEXP 10/10/2009,399,5823
4864,American Music Club - Live @ KEXP 9/19/2009,3816,5825
4866,Lusine - Live @ KEXP 9/19/2009,767,5826
5615,Lusine - Live @ KEXP 12/30/2009,930,5826
4870,GoldBlend,890,5829
4871,Every Chimpanzee Step EP,9428,5830
4889,Big Bad Bernie: The Remixes,5301,5855
4891,Live on WFMU's Transpacific Sound Paradise 11/28/2009,2774,5862
4892,Live on WFMU's Transpacific Sound Paradise 12/12/2009,10263,5864
4897,live on dublab 09.19.09,419,1398
4908,"Live on WFMU's Talk's Cheap Dec 15, 2009",904,4722
4909,Live on WFMU's Talk's Cheap 12/15/2009,789,4919
4918,Forget And Remember,82401,4454
4920,Special Gunpowder,19851,661
4924,Burn It,4159,744
4923,Dirty Bomb,1767,744
4926,Archipelagoes,851,5882
4927,Confusion of Tongues,515,5882
4928,Freestyle de Ritmos,11534,4906
4931,no.mad e.p.,63185,5885
4934,"Not Figuratively, but Literally in Love With Music...",3936,5903
4936,Interiority,4188,5903
4935,Live on WFMU's Three Chord Monte 12/8/2009,4523,5905
8103,Live on WFMU's The Evan Funk Davies Show 12/08/10,10438,5905
12102,Live at WFMU on Three Chord Monte July 3rd 2012,7802,5905
4937,Solamente Tres Palabras,3973,5911
7319,BAZAR,30930,5911
8558,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",6138,5911
9910,Just Had To Let You Know,33202,5911
15106,Picture it all,43593,5911
4946,Pocket Monster,8010,5928
4947,Collected Songs,18914,5928
9309,Blip Festival 2011-Henry Homesweet,2644,5928
4960,Sans Titre,426,5977
7990,festino,8094,5977
4962,Art Is Over,5950,5978
7379,split ep with Rappeur Qualité Prix,27959,5978
4995,Solar Life Raft,3562,6010
4970,Wax Tailor - Live @ KEXP 10/17/2009,3962,5985
4973,The Raveonettes - Live @ KEXP 10/16/2009,938,5988
6520,In and Out of Control,2655,5988
8400,The Raveonettes Live @ KEXP 9/4/2010,466,5988
4974,Shabazz Palaces - Live @ KEXP 10/25/2009,1654,5989
4975,A Place To Bury Strangers - Live @ KEXP 10/19/2009,984,1135
4976,The Dutchess And The Duke - Live @ KEXP 10/14/2009,324,5990
5353,Live at WFMU's Cherry Blossom Clinic 1/23/2010,1738,5990
4978,Le Loup - Live @ KEXP 10/23/2009,663,5992
4979,Lightning Dust - Live @ KEXP 10/11/2009,656,5993
4983,Fool's Gold - Live @ KEXP 10/12/2009,1788,5996
4986,Choir Of Young Believers - Live @ KEXP 10/23/2009,1034,5999
6671,Choir Of Young Believers  - Live @ KEXP 3/18/2010,336,5999
4987,Islands - Live @ KEXP 10/19/2009,744,6000
4989,Betsy Olson - Live @ KEXP 11/4/2009,4181,6001
4992,This Is the News,75667,6007
9312,Radiant City [Sample-free Version],29538,6007
5010,The Captain Amazing EP,4629,1655
5012,Let Them Eat Tape,881,1655
8857,Cruisin' Classics: 2003-2010 (excerpts),21218,1655
12299,Flexi-Book EP (preview),99727,1655
2455,Baby Crocodiles,4996,2292
5031,Silent movie surround sound,42946,6032
5034,Bust This Bust That,33177,3217
9239,Movements EP,9794,3217
5035,Only The Missle,38564,6035
14009,Strangers With Shoes,2129,6035
5036,Oh My,34480,6036
5037,Global EP,30377,6037
5053,No Magick,2076,6051
6322,World's Greatest Ghosts - Live @ KEXP 4/3/2010,370,6051
5056,1000 Sounds Lotus,29899,6052
5061,Halloween,9228,3522
5072,Eros et Psyche,70637,6060
5073,An Astral Fable,38624,6060
5074,The Jugglers Suite,17727,6060
5075,Instrumentals 1,345024,6060
5081,Exotica,236555,5208
8917,Welcome in the House of F.U.N.,70216,5208
5064,Bummer Daze,1838,6055
5109,IDMf004 - Length and Brecht (Remixed),20303,6088
5114,Dirty Wings,99511,3228
5123,Mr. Hadopi,33927,6096
5127,Kickstart,9019,6101
8861,Robot,14244,6101
5135,Living Animals (maxi),1519,5674
5941,selected tracks by Bacalao (2009),4813,5674
5146,A Life in a Day,6691,5645
5147,Saturday Night Sleeper,29406,6104
7908,Olivetti Prodest,125514,6104
5151,Le Disque d'Or des Baudouins Morts,1441,6107
9345,Les Encores des Baudouins Morts,6416,6107
5152,Primix For Kids,12644,5633
5156,"Live and Censored on WFMU's Cherry Blossom Clinic, 1/9/2009",4653,6110
5182,Blub,632,6135
5186,Miniland,9857,6137
5187,Pxl Def,9182,6138
5189,Trip To Trip,24279,6140
5190,Contemporary Individal,2655,2176
7018,Remixes by Superhumanoids,2037,2176
9197,Parasite Paradise,5857,2176
5191,Digi-Dig,32072,3766
15521,Open Funk Sores,50450,3766
5204,Unrealistic Wasp,4513,6078
5229,bambada,940,5934
6806,romantic gubber boy,2813,5934
7535,All Ice e Berries,1694,5934
8063,ummilandia,1102,5934
5236,Future Of The Left - Live @ KEXP 7/25/2009,561,6158
5237,Agent Fresco - Live @ KEXP 10/14/2009,3807,6159
5239,For A Minor Reflection - Live @ KEXP 10/16/2009,467,6161
5242,Rubik - Live @ KEXP 10/21/2009,386,6164
5243,Hjaltalin - Live @ KEXP 10/15/2009,627,6165
5244,Surf City - Live @ KEXP 10/20/2009,709,6166
5248,The Fiery Furnaces - Live @ KEXP 9/8/2009,2052,6170
5249,The Union Line - Live @ KEXP 10/19/2009,834,6171
5250,The Blakes - Live @ KEXP 10/21/2009,368,6172
5251,The Temper Trap - Live @ KEXP 10/22/2009,7098,6173
5252,Fanfarlo - Live @ KEXP 9/24/2009,9222,6174
6169,Fanfarlo - Live @ KEXP 3/17/2010,11361,6174
5254,Xylos - Live @ KEXP 9/14/2009,626,6176
5269,Un Solo Grito EP,1664,6191
5273,Jason Lytle - Live @ KEXP 10/26/2009,312,6194
5274,Sin Fang Bous - Live @ KEXP 11/3/2009,437,6195
5275,Lou Barlow - Live @ KEXP 11/8/2009,801,6196
7446,"Lou Barlow + The Missingmen Live @ WFMU on Cherry Blossom Clinic, Sept. 4th 2010",29689,6196
5276,Soulico - Live @ KEXP 11/3/2009,1654,6197
5277,Dodos - Live @ KEXP 10/28/2009,1114,6198
5280,The Heavy - Live @ KEXP 10/30/2009,12081,6200
5283,The Moondoggies - Live @ KEXP 10/23/2009,387,6203
8594,The Moondoggies Live at KEXP 9/6/10,616,6203
5286,Big Spider's Back - Live @ KEXP 11/2/2009,320,6206
5287,The Physics - Live @ KEXP 11/9/2009,292,6207
5288,Ghostland Observatory - Live @ KEXP 11/7/2009,1307,6208
5289,S - Live @ KEXP 10/27/2009,222,6209
5290,Wye Oak - Live @ KEXP 10/25/2009,634,6210
5291,BOAT - Live @ KEXP 11/6/2009,776,6211
5293,Silreq - Live at Blip Festival 2009,682,6213
5047,Live at Blip Festival 2009,3802,6049
5472,101,2690,6049
5473,Drop the Beat Not the Game,6686,6049
15177,Roll Trick,6596,6049
5306,Live at Blip Festival 2009 12/19/2009,8525,6225
5322,Revive,25447,6236
5326,Re-Locate EP,2828,6239
5327,Ovnis a Mogollon,15421,1916
5330,Live at My House,7068,6241
5323,Pleiades EP,44256,6237
5331,Live at Jetto Festival,18874,6242
5332,Your Rainbow Colour Changer,32495,6243
5343,Moducué,9621,3316
6123,Kuska,10867,3316
5347,Free Beats Sel. 3,595875,6274
7492,Joanna Preciado,78938,6274
5351,Boom To Bloom,2968,5845
5354,Live on WFMU's Transpacific Sound Paradise 1/9/2010,7195,6280
5356,The Lonely H - Live @ KEXP 11/21/2009,140,6281
5357,SQUIRT - Live @ KEXP 11/21/2009,316,6282
5358,Surfer Blood - Live @ KEXP 12/1/2009,1318,6283
8479,Surfer Blood  - Live @ KEXP 9/5/2010,2402,6283
15261,"Live on WFMU's 100% Whatever with Mary Wing - Oct 10, 2013",22490,6283
5359,Rain Machine - Live @ KEXP 11/12/2009,95,6284
5360,Califone - Live @ KEXP 12/3/2009,3754,6285
5361,Countdown To Armageddon - Live @ KEXP 11/14/2009,1110,6286
5362,The Hidden Cameras - Live @ KEXP 11/23/2009,1314,6287
5363,D. Black - Live @ KEXP 11/13/2009,214,6288
5364,Girls - Live @ KEXP 11/17/2009,2198,6289
5366,Dark Time Sunshine - Live @ KEXP 11/15/2009,938,6291
5367,Frank Fairfield - Live @ KEXP 11/18/2009,1258,6292
5368,Mumiy Troll - Live @ KEXP 11/24/2009,2117,6293
5369,Forro In The Dark - Live @ KEXP 11/22/2009,3633,6294
5371,X-Ray Press - Live @ KEXP 11/14/2009,366,6296
5374,The Lonely Forest - Live @ KEXP 11/23/2009,2036,6297
5375,Pufferfish - Live @ KEXP 11/21/2009,1330,6299
5376,Jeremy Burk - Live @ KEXP 11/14/2009,1125,6298
5378,Live at WFMU on Beastin' the Airwaves with Keili 4/5/2009,819,6315
5390,Live on WFMU's Airborne Event with Dan Bodah 1/17/2010,9384,1359
5395,Live at ISSUE Project Room,4895,6336
5403,Live at WFMU on Talk's Cheap 2/2/2010,1966,6340
8142,Beko 10,380,6340
5406,"Live at the Golden Festival, Jan 16 2010",4716,6344
5415,Mitsommerkollektion,3108,6352
5428,Prison - Live @ KEXP 11/28/2009,297,6361
5429,Candidt - Live @ KEXP 12/6/2009,406,6362
5430,Andrew Oliver Kora Band - Live @ KEXP 11/30/2009,2232,6363
5431,We All Have Hooks For Hands - Live @ KEXP 12/8/2009,3831,6364
5432,Tristeza - Live @ KEXP 12/4/2009,978,6365
5433,U.S.E. - Live @ KEXP 12/2/2009,347,6366
5434,Stripmall Architecture - Live @ KEXP 12/9/2009,896,6367
5435,Macklemore - Live @ KEXP 11/28/2009,7008,6368
5436,Chopin Preludes 4 & 9,11423,6369
5444,Red Capital,830,3716
5447,Wortsport,3000,6378
3958,"Live @ WFMU Dan the Immigrant Show Aug. 4, 1986",909,6395
5493,the golden years,20342,6447
5496,Live at WFMU on The Long Rally 2/2/10,31106,2313
5504,The Keeper - Live @ KEXP 12/12/2009,1336,6480
5506,Grieves & Budo - Live @ KEXP 12/20/2009,498,6482
5507,The Rural Alberta Advantage - Live @ KEXP 12/19/2009,572,6483
5512,Chuck Prophet - Live @ KEXP 12/10/2009,8518,6487
7855,"Live on WFMU's Three Chord Monte, Nov. 11, 2010",1947,6487
5513,Eastern Grip - Live @ KEXP 12/12/2009,906,6488
5521,3-song EP,1469,6495
5538,"Forward Music at Bar Passeport, Montréal",5689,3212
9307,Blip Festival 2011-minusbaby,6182,3212
5540,Mirage,7360,6533
5572,Berceuses du monde pour petit Ange [LCL12],14870,5303
5573,3 [LCL15],7735,5303
5590,Cosmiq Ryoku [LCL09],2416,5303
5592,Dub'in Taiwan [LCL11],9695,5303
5584,Hollow to Holy,1242,6575
5599,Haunted hypnotiq (Dr Dub meets Volfoniq) [LCL02],2999,5282
5605,"Alexander Ghindin: Music from the Isabella Stewart Gardner Museum, Boston",2038,6612
5607,"Colin Carr: Music from the Isabella Stewart Gardner Museum, Boston",5000,6614
5609,People Eating People - Live @ KEXP 1/9/2010,626,6615
5610,Apparat - Live @ KEXP 12/30/2009,2499,6616
5613,Burkina Electric - Live @ KEXP 1/9/2010,8444,6619
5616,Spanish For 100 - Live @ KEXP 1/8/2010,1826,6621
5617,SPURM - Live @ KEXP 1/9/2010,322,6622
5675,"Jennifer Check & Laura Ward: Music from the Isabella Stewart Gardner Museum, Boston",2714,6624
5673,Sasha Cooke & Pei-Yao Wang: Music from the Isabella Stewart Gardner Museum,5304,6633
5631,Molaradio,558,6635
5636,Tokyo Dawn Classics,2437,6642
5637,Hiphop vs Rap,4635,6643
5639,OAR 003,1228,6645
5669,Faits Divers Edits,691,5634
5674,Live at WFMU on Terre T's Show 02/20/2010,2731,6673
5692,Bread-N-Grease,3758,6484
5704,Nature's Got Away,1798,6484
5707,Purple Heart,551,6685
5714,Screaming and Streaming into the Starlit Nite,2548,6691
8120,The Mellow Mushroom Cosmic Cow,5020,6691
5725,Brown Lounge Vol. 2,1716,6697
5730,Live from NYC,1104,6702
5743,Phantom Power,87279,82
5324,s/t,22603,82
5635,ISSUE Project Room 1/29/10,42321,6641
6566,Live at WFMU on Brian Turner's Show 4/13/2010,2076,6641
5720,"Nicola Benedetti & Julien Quentin: Music from the Isabella Stewart Gardner Museum, Boston",10300,6714
5763,Live in Vilnius,7260,6718
5776,The Blasters - Live @ KEXP 1/5/2010,1265,6726
5778,Feral Children - Live @ KEXP 1/18/2010,557,6727
7584,Feral Children - Live @ KEXP 7/24/2010,526,6727
5779,Binary Star - Live @ KEXP 1/17/2010,1679,6728
5793,Demo 2008,23218,6742
5804,cHelek - e.p.,1925,6766
5818,Fog b/w Das,1647,6799
5825,Pairat EP,6729,6811
8078,Bit Pairat,14754,6811
5828,humble,2641,6842
5861,Pataques,2700,6842
5863,Tep EP,2582,6842
5843,The Soft Pack - Live @ KEXP 1/23/2010,5095,6868
5844,Vultures 2012 - Live @ KEXP 1/30/2010,625,6869
5845,Wet Paint - Live @ KEXP 1/23/2010,405,6870
5846,Willowz - Live @ KEXP 1/28/2010,443,1591
5847,The Purrs - Live @ KEXP 1/26/2010,850,6872
5864,Personality Crisis,1874,6887
5883,Alle basi della roncola,6282,6898
5897,Addiquit S/T,4222,5453
5885,"I'm On Drugs 7""",1237,6899
5912,"Problems 7""",1173,6917
5934,Arriere-Garde LP,2918,6928
5945,A Valentine for Jack Rose (2/14/10),25270,6935
5953,Starlit Carousel,7342,6957
5958,Residue,12645,6933
5965,Thunder Buffalo - Live @ KEXP 2/6/2010,516,6962
5966,Fitz & The Tantrums - Live @ KEXP 2/8/2010,1678,6963
5968,THEESatisfaction - Live @ KEXP 2/7/2010,1959,6965
7590,THEESatisfaction - Live @ KEXP 7/25/2010,1333,6965
5970,Butts - Live @ KEXP 1/30/2010,1072,6353
5972,II (friendly radio version),5718,6968
5973,Art Fussion,74364,6969
5982,Bassid,3672,6973
5986,The Gnome E.P.,5172,7001
6006,Second Guessing,2456,7028
6007,Black Taj,279,7029
6009,Beyonder,265,7029
6008,The Sleep EP,1413,7030
6011,Roads to Space Travel,350,7031
6012,Ballad/Jazz/Waltz,975,7031
6016,Carry Me Over,395,7036
6018,All Around,840,7038
6019,The World & Everything in It,672,7038
6026,Heavy Trash - Live @ KEXP 10/16/2009,3337,1485
6029,Kandi Coded - Live @ KEXP 2/13/2010,134,7042
6032,Wild Beasts - Live @ KEXP 2/14/2010,1725,7044
6045,A Retrospective 1990-2010 (set 1),56539,4373
6047,A Retrospective 1990-2010 (set 2),16713,4373
6058,Litanies in Zero Kelvin,597,7063
6072,Kids and Animals - Live @ KEXP 2/18/2010,534,7068
6074,Moon Duo - Live @ KEXP 2/19/2010,1701,7069
6150,WFMU / aQ SXSW 2010 (moon duo),411,7069
9435,"Moon Duo Live at Primavera Sound May 26th, 2011",1601,7069
6075,Port O'Brien - Live @ KEXP 2/20/2010,718,7070
6080,Amoksaufen statt Komalaufen,1134,7072
6084,Surpriscording,18916,7078
6086,"Alkan 25 Preludes, Alleluia",27727,7079
6556,Bach: Original works and transcriptions,44999,7079
6088,Bass Music Sessions,18503,7082
6090,Ruptures,11096,7083
6103,Cold Lake - Live @ KEXP 2/27/2010,498,7115
6105,Pepper Rabbit - Live @ KEXP 2/22/2010,628,7117
6106,Motopony - Live @ KEXP 2/25/2010,656,7118
7083,Motopony - Live @ KEXP 5/21/2010,353,7118
6107,Q Dot - Live @ KEXP 2/21/2010,443,7119
6110,"Live on WFMU's Evan ""Funk"" Davies Show 4/13/2010",4363,7122
6120,The Laureates 7'' EP,1637,7122
6121,No Kontrol,3080,7122
6111,Explicit Beats,10019,7134
6117,Ask No Lies,36950,6427
6118,... et retrouvé en fôret,1235,7137
6138,ccMixter,7338,7169
6140,Jazz U,85719,7170
6141,Cool Aberrations,12167,7171
6156,Nfamoudou-Boudougou,130823,7178
6157,These Hills of Gold EP [HPR45-410],1299,7179
6159,The Crayon Fields - Live @ KEXP 3/17/2010,719,7180
6160,The Middle East - Live @ KEXP 3/17/2010,1514,7181
6162,Quasi - Live @ KEXP 3/18/2010,651,7183
6163,Shout Out Louds - Live @ KEXP 3/17/2010,929,7184
6939,Shout Out Louds - Live @ KEXP 5/15/2010,1075,7184
6164,Title Tracks - Live @ KEXP 3/17/2010,638,7185
6165,Laura Veirs - Live @ KEXP 3/13/2010,2945,1363
6193,Art Of Heartwork [LCLCB03],2099,7198
6204,Death Face,1071,7217
6206,Jailbait,362,7220
6207,Stolen,248,7221
6210,Evacuated Materials,1122,7194
6196,Vastare/Kidz and Gulls single,255,7189
6215,The Excluded Middle,254,7189
6211,Nest,19842,3661
6217,Black Rebel Motorcycle Club - Live @ KEXP 3/19/2010,14825,7227
6218,Freelance Whales - Live @ KEXP 3/19/2010,1547,7228
6219,Deathraid - Live @ KEXP 3/27/2010,183,7229
6220,You Say Party! We Say Die! - Live @ KEXP 3/18/2010,1061,6233
6221,JEFF the Brotherhood - Live @ KEXP 3/18/2010,401,7230
6223,Bassekou Kouyate & Ngoni Ba - Live @ KEXP 3/29/2010,3905,7232
6225,Choc Quib Town - Live @ KEXP 3/18/2010,3774,7233
6226,Ozomatli - Live @ KEXP 3/19/2010,5117,7234
6227,Rat City Brass - Live @ KEXP 3/26/2010,38869,7235
6228,silOHs - Live @ KEXP 3/29/2010,664,7236
6232,Children of Soul Mountain (original soundtrack),197484,7241
6233,April Fool's Week,11066,7243
6237,Open Remix: To Benefit IntraHealth Open,21909,7255
6239,Italian Dub Community Showcase Vol. 2,20491,7267
6244,"Love, Beats and Pina Coladas",148469,7270
6492,L'Attentato ai Mondiali,25980,7270
6493,The Rain Book,42729,7270
7856,The Cinar Session,16658,7270
6268,Closely Watched Trains,2600,7191
6286,Bam Bam,5026,7200
6287,Falcao and Monashee,857,7340
6288,Fools,3523,7340
6293,too bleep to bloop,21190,7357
6312,Test Screening of 'The Story Of Mr. Busalot',3938,7368
6314,Live on Talk's Cheap / WFMU 4/27/2010,239,6127
8297,Z - Home Studio Discovery,268,6127
6315,Cailloux Germés,19859,7371
6935,Brun,11443,7371
